Block Name,Category,District Name,HealthBlock ID,HFI,Highlight,Hyper Link,Latitude,Longitude,Nin 2 Hfi,Operational Date,Progressive Date,Quarter of Operational Date,State Name1,Taluka ID,DistrictProgressColor,HFI,Geometry (generated),Latitude (generated),Longitude (generated),test,breastcancer,diabetes,footfall,Hypertension, Oralcancer 
Threawal,SHC,,40642,Talwandi Dasunda Singh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7561421129,31.6835515,75.0377986,7561421129,30/06/19,30/06/19,Q2,,0,,Talwandi Dasunda Singh,,31.6835515,75.0377986,,"2,031","2,260","13,811","3,446","2,794"
Threawal,SHC,,40642,Waryam Nangal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5488246264,31.7338554,75.0438287,5488246264,30/11/19,30/11/19,Q4,,0,,Waryam Nangal,,31.7338554,75.0438287,,2,899,"8,202","1,840",472
VERKA,SHC,,225,BalKalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4182816787,31.71453306,74.90644689,4182816787,30/11/19,30/11/19,Q4,,0,,BalKalan,,31.71453306,74.90644689,,192,"1,101","6,728","2,439",671
VERKA,SHC,,225,Baserke Gillan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6356481488,31.5746228,74.7697315,6356481488,30/11/19,30/11/19,Q4,,0,,Baserke Gillan,,31.5746228,74.7697315,,108,"2,594","9,813","4,500","3,239"
VERKA,SHC,,225,Bohru,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6888415327,31.5542816,74.8260389,6888415327,30/11/19,30/11/19,Q4,,0,,Bohru,,31.5542816,74.8260389,,535,"2,032","5,774","3,129","1,311"
VERKA,SHC,,225,Chabba,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2446685766,31.5552932,74.8892705,2446685766,23/11/21,23/11/21,Q4,,0,,Chabba,,31.5552932,74.8892705,,"2,087","2,267","6,469","4,040","3,849"
VERKA,SHC,,225,Fateh Shukar Chak,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3586745642,31.6633936,74.9773154,3586745642,30/11/19,30/11/19,Q4,,0,,Fateh Shukar Chak,,31.6633936,74.9773154,,172,"3,338","10,568","5,082","3,446"
VERKA,SHC,,225,Gilwali,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8527243383,31.6804986,74.9037766,8527243383,30/06/19,30/06/19,Q2,,0,,Gilwali,,31.6804986,74.9037766,,257,"1,805","5,169","2,567","1,499"
VERKA,SHC,,225,Gumanpura,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1688717584,31.6095051,74.7616861,1688717584,30/11/19,30/11/19,Q4,,0,,Gumanpura,,31.6095051,74.7616861,,"1,772","2,563","11,586","2,792","2,346"
VERKA,SHC,,225,Gumtala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6482475248,31.6197054,74.9077579,6482475248,30/11/19,30/11/19,Q4,,0,,Gumtala,,31.6197054,74.9077579,,580,"3,174","12,686","3,218","2,843"
VERKA,SHC,,225,Ibban Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3847746512,31.5923727,74.8659665,3847746512,29/12/21,29/12/21,Q4,,0,,Ibban Kalan,,31.5923727,74.8659665,,3,16,377,12,11
VERKA,SHC,,225,KhaperKheri,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1123613240,31.5903709,74.7847243,1123613240,30/11/19,30/11/19,Q4,,0,,KhaperKheri,,31.5903709,74.7847243,,52,"1,512","8,223","3,782",225
VERKA,SHC,,225,Miran Kot,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1663774386,31.697041,74.8517467,1663774386,30/11/19,30/11/19,Q4,,0,,Miran Kot,,31.697041,74.8517467,,54,"3,488","8,079","4,315","2,337"
VERKA,SHC,,225,Muradpura,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4313748818,31.662601,74.8960633,4313748818,30/11/19,30/11/19,Q4,,0,,Muradpura,,31.662601,74.8960633,,27,"3,604","7,749","3,604","3,415"
VERKA,SHC,,225,Nangli,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8528881231,31.684674,74.8836772,8528881231,30/06/19,30/06/19,Q2,,0,,Nangli,,31.684674,74.8836772,,15,"4,414","7,773","4,414","4,342"
VERKA,SHC,,225,Wadala Bhitewid,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3264544747,31.6158863,74.923235,3264544747,30/11/19,30/11/19,Q4,,0,,Wadala Bhitewid,,31.6158863,74.923235,,465,"1,486","5,271","1,590","1,186﻿"
Dhanaula,PHC,,40643,PHC Rureke Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8883251640,30.2562353,75.4463076,8883251640,30/06/19,30/06/19,Q2,,0,,PHC Rureke Kalan,,30.2562353,75.4463076,,,,"6,259",,
Dhanaula,SHC,,40643,Aspal Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2247817774,30.193476,75.5344026,2247817774,03/03/21,03/03/21,Q1,,0,,Aspal Kalan,,30.193476,75.5344026,,139,70,"2,417",425,30
Dhanaula,SHC,,40643,Badra,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6554718848,30.2231055,75.5000644,6554718848,04/03/21,04/03/21,Q1,,0,,Badra,,30.2231055,75.5000644,,267,485,"2,006",540,350
Dhanaula,SHC,,40643,Barbar,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6284314868,30.2516471,75.6761503,6284314868,30/06/19,30/06/19,Q2,,0,,Barbar,,30.2516471,75.6761503,,290,847,"3,771",964,785
Dhanaula,SHC,,40643,Dangarh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4344872165,30.3007345,75.6004201,4344872165,21/04/20,21/04/20,Q2,,0,,Dangarh,,30.3007345,75.6004201,,583,854,"4,578",905,905
Dhanaula,SHC,,40643,Dhaula,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7737153788,30.2850942,75.4595128,7737153788,30/06/19,30/06/19,Q2,,0,,Dhaula,,30.2850942,75.4595128,,983,485,"5,610","1,834","1,750"
Dhanaula,SHC,,40643,Dhurkot,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6861667688,30.2536672,75.4798044,6861667688,30/06/19,30/06/19,Q2,,0,,Dhurkot,,30.2536672,75.4798044,,433,831,"7,953",922,742
Dhanaula,SHC,,40643,Handiaya,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4668657663,30.3241084,75.5034832,4668657663,21/04/20,21/04/20,Q2,,0,,Handiaya,,30.3241084,75.5034832,,"1,671","2,780","11,144","3,056","2,721"
Dhanaula,SHC,,40643,Jaloor,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1465885471,30.3762202,75.6639018,1465885471,21/04/20,21/04/20,Q2,,0,,Jaloor,,30.3762202,75.6639018,,679,973,"6,216","1,085","1,076"
Dhanaula,SHC,,40643,Kale ke,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3737158471,30.2413038,75.5389635,3737158471,04/03/21,04/03/21,Q1,,0,,Kale ke,,30.2413038,75.5389635,,283,245,"3,654",609,435
Dhanaula,SHC,,40643,Karamgarh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1272613314,30.416288,75.610668,1272613314,30/11/19,30/11/19,Q4,,0,,Karamgarh,,30.416288,75.610668,,57,458,"6,846","1,498","1,390"
Dhanaula,SHC,,40643,Kattu,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5884756239,30.2874403,75.5811126,5884756239,04/03/21,04/03/21,Q1,,0,,Kattu,,30.2874403,75.5811126,,312,330,"1,834",617,222
Dhanaula,SHC,,40643,Khudi kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3148468261,30.3464112,75.4906774,3148468261,30/06/19,30/06/19,Q2,,0,,Khudi kalan,,30.3464112,75.4906774,,331,"1,292","4,580","1,440","1,666"
Dhanaula,SHC,,40643,Mangewal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7742877215,30.500933,75.6446297,7742877215,03/09/21,03/09/21,Q3,,0,,Mangewal,,30.500933,75.6446297,,27,59,"1,837",77,55
Dhanaula,SHC,,40643,Pakho Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5488126771,30.2191693,75.4117107,5488126771,30/06/19,30/06/19,Q2,,0,,Pakho Kalan,,30.2191693,75.4117107,,839,"1,482","5,307","1,112","1,515"
Dhanaula,SHC,,40643,Rajia,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1728434588,30.1557624,75.5380418,1728434588,02/09/21,02/09/21,Q3,,0,,Rajia,,30.1557624,75.5380418,,294,330,"3,244",666,489
Dhanaula,SHC,,40643,Rureke Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7521278882,30.2609266,75.4408744,7521278882,30/06/19,30/06/19,Q2,,0,,Rureke Kalan,,30.2609266,75.4408744,,645,"1,076","5,546","1,206","1,157"
Dhanaula,SHC,,40643,Sekhan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6744544658,30.3537538,75.6489934,6744544658,04/03/21,04/03/21,Q1,,0,,Sekhan,,30.3537538,75.6489934,,228,216,"1,860",591,48
Dhanaula,SHC,,40643,Thulewal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2344538281,30.415067,75.6613566,2344538281,07/06/21,07/06/21,Q2,,0,,Thulewal,,30.415067,75.6613566,,110,0,"1,045",270,0
Dhanaula,SHC,,40643,Thuliwal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4742467626,30.4868025,75.644266,4742467626,30/06/19,30/06/19,Q2,,0,,Thuliwal,,30.4868025,75.644266,,35,455,"4,268","1,367",464
Dhanaula,SHC,,40643,Uppli,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1136716162,30.321476,75.6118649,1136716162,03/03/21,03/03/21,Q1,,0,,Uppli,,30.321476,75.6118649,,75,409,"2,312",518,89
Mehal Kalan,SHC,,346,Chananwal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3682343821,30.5051961,75.4885414,3682343821,03/03/21,03/03/21,Q1,,0,,Chananwal,,30.5051961,75.4885414,,223,456,"2,739",471,379
Mehal Kalan,SHC,,346,Chhiniwal Khurd,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7336273474,30.5792564,75.4495848,7336273474,21/04/20,21/04/20,Q2,,0,,Chhiniwal Khurd,,30.5792564,75.4495848,,0,"1,101","6,399","2,181","1,511"
Mehal Kalan,SHC,,346,Chinniwal Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4245774635,30.5204681,75.505286,4245774635,30/06/19,30/06/19,Q2,,0,,Chinniwal Kalan,,30.5204681,75.505286,,20,900,"5,962","1,938","1,721"
Mehal Kalan,SHC,,346,Dhaner,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7375838229,30.56451784,75.51101578,7375838229,30/06/19,30/06/19,Q2,,0,,Dhaner,,30.56451784,75.51101578,,340,"2,013","8,541","2,035","2,109"
Mehal Kalan,SHC,,346,Kalal Majra,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6364244738,30.5650707,75.551142,6364244738,03/03/21,03/03/21,Q1,,0,,Kalal Majra,,30.5650707,75.551142,,333,624,"2,777",624,574
Mehal Kalan,SHC,,346,Kurar,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7845316475,30.5268585,75.6402658,7845316475,30/03/21,30/03/21,Q1,,0,,Kurar,,30.5268585,75.6402658,,260,458,"1,155",458,458
Mehal Kalan,SHC,,346,Kutba,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4375852862,30.5798802,75.6264461,4375852862,02/09/21,02/09/21,Q3,,0,,Kutba,,30.5798802,75.6264461,,272,203,965,206,83
Mehal Kalan,SHC,,346,Mehal Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7887843881,30.4444412,75.5649689,7887843881,03/03/21,03/03/21,Q1,,0,,Mehal Kalan,,30.4444412,75.5649689,,280,640,"3,001",640,583
Mehal Kalan,SHC,,346,Mehal Khurd,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5113622426,30.5378723,75.5940737,5113622426,03/03/21,03/03/21,Q1,,0,,Mehal Khurd,,30.5378723,75.5940737,,266,374,"1,283",444,444
Mehal Kalan,SHC,,346,Sahore,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6227347470,30.4927271,75.5871618,6227347470,03/03/21,03/03/21,Q1,,0,,Sahore,,30.4927271,75.5871618,,450,626,"3,059",648,648
Mehal Kalan,SHC,,346,Wajid Ke kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7752826771,30.3762269,75.5448566,7752826771,03/03/21,03/03/21,Q1,,0,,Wajid Ke kalan,,30.3762269,75.5448566,,157,313,"2,321",379,273
Tappa,PHC,,40644,PHC Tallewal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4823817244,30.5364018,74.6559623,4823817244,30/06/19,30/06/19,Q2,,0,,PHC Tallewal,,30.5364018,74.6559623,,,,"10,052",,
Tappa,SHC,,40644,Bakhatgarh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7574224833,30.4523912,75.5135152,7574224833,30/06/19,30/06/19,Q2,,0,,Bakhatgarh,,30.4523912,75.5135152,,987,"1,561","5,894","1,600","1,544"
Tappa,SHC,,40644,Bhotna,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1554776888,30.4709844,75.4259146,1554776888,21/04/20,21/04/20,Q2,,0,,Bhotna,,30.4709844,75.4259146,,"1,174","1,444","6,707","1,881","1,846"
Tappa,SHC,,40644,Jaimal Singh Wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4455457772,30.3519231,75.3386301,4455457772,30/11/19,30/11/19,Q4,,0,,Jaimal Singh Wala,,30.3519231,75.3386301,,"1,010","1,334","3,871","2,051","1,575"
Tappa,SHC,,40644,Jangiana,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1117451185,30.4661714,75.2728797,1117451185,30/09/21,30/09/21,Q3,,0,,Jangiana,,30.4661714,75.2728797,,360,490,"1,534",718,677
Tappa,SHC,,40644,Jodhpur,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4821484567,30.3816552,75.4527468,4821484567,21/04/20,21/04/20,Q2,,0,,Jodhpur,,30.3816552,75.4527468,,777,804,"5,334","1,196","1,204"
Tappa,SHC,,40644,Khudi Khurd,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8778116585,29.6705704,74.3904521,8778116585,04/03/21,04/03/21,Q1,,0,,Khudi Khurd,,29.6705704,74.3904521,,0,708,"2,113",787,635
Tappa,SHC,,40644,Maur Nabha,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5458382735,30.3628016,75.3789274,5458382735,03/03/21,03/03/21,Q1,,0,,Maur Nabha,,30.3628016,75.3789274,,177,"2,189","3,192","2,449","1,209"
Tappa,SHC,,40644,Nainewal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8246664422,30.4655915,75.3010367,8246664422,30/11/19,30/11/19,Q4,,0,,Nainewal,,30.4655915,75.3010367,,"1,089","1,545","7,472","1,767","1,692"
Tappa,SHC,,40644,Sehna-A,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3665347740,30.4211275,75.3807488,3665347740,31/10/19,31/10/19,Q4,,0,,Sehna-A,,30.4211275,75.3807488,,929,"1,307","8,316","1,406","1,405"
Tappa,SHC,,40644,Sukhpura,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7774351865,30.3564917,75.4226369,7774351865,04/03/21,04/03/21,Q1,,0,,Sukhpura,,30.3564917,75.4226369,,468,947,"2,317",947,947
Tappa,SHC,,40644,Tajoke,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3318775834,30.2545764,75.3818417,3318775834,30/06/19,30/06/19,Q2,,0,,Tajoke,,30.2545764,75.3818417,,"1,076","1,996","5,838","1,996","1,996"
Tappa,SHC,,40644,Ugo Ke,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2787443163,30.3789611,75.415717,2787443163,03/03/21,03/03/21,Q1,,0,,Ugo Ke,,30.3789611,75.415717,,544,"1,152","3,650","1,152","1,088"
Ballianwali,SHC,,40645,Bhunder,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/4448844888,30.211487,75.2231208,4448844888,30/11/19,30/11/19,Q4,,0,,Bhunder,,30.211487,75.2231208,,"1,742",500,"9,837","2,870","2,870"
Ballianwali,SHC,,40645,Daulatpura,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8744551683,30.1910291,75.1664729,8744551683,30/03/20,30/03/20,Q1,,0,,Daulatpura,,30.1910291,75.1664729,,"1,069","1,708","7,916","1,867","1,772"
Ballianwali,SHC,,40645,Dikh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1633371115,30.15217,75.2702398,1633371115,30/11/19,30/11/19,Q4,,0,,Dikh,,30.15217,75.2702398,,"2,753","4,145","11,519","4,811","4,811"
Ballianwali,SHC,,40645,Kotra Korian Wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2641687682,30.2433405,75.2032349,2641687682,30/11/19,30/11/19,Q4,,0,,Kotra Korian Wala,,30.2433405,75.2032349,,"3,077","5,609","13,379","5,609","5,375"
BHAGTA BHAIKA,PHC,,227,PHC Bhai Rupa,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3324885635,30.4348651,75.2149054,3324885635,30/06/19,30/06/19,Q2,,0,,PHC Bhai Rupa,,30.4348651,75.2149054,,"1,290","2,251","3,158","2,251","2,251"
BHAGTA BHAIKA,SHC,,227,Aklian,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2388164341,30.5086829,75.1565446,2388164341,21/04/20,21/04/20,Q2,,0,,Aklian,,30.5086829,75.1565446,,"1,078",351,"9,433","3,418","1,969"
BHAGTA BHAIKA,SHC,,227,Bugran,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8335846658,30.686099,74.7485199,8335846658,21/04/20,21/04/20,Q2,,0,,Bugran,,30.686099,74.7485199,,422,888,"5,744","1,647",657
BHAGTA BHAIKA,SHC,,227,Burj Ladha,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3673348326,30.5187628,75.0799132,3673348326,21/04/20,21/04/20,Q2,,0,,Burj Ladha,,30.5187628,75.0799132,,686,"1,366","6,912","1,978","1,248"
BHAGTA BHAIKA,SHC,,227,Chottian,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5867786310,30.3141113,75.2877024,5867786310,21/04/20,21/04/20,Q2,,0,,Chottian,,30.3141113,75.2877024,,"1,079",73,"3,474","1,530","1,530"
BHAGTA BHAIKA,SHC,,227,Dialpura Bhai Ka,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7787821417,30.481752,75.2065173,7787821417,30/06/19,30/06/19,Q2,,0,,Dialpura Bhai Ka,,30.481752,75.2065173,,"1,337","2,388","6,657","2,506","2,498"
BHAGTA BHAIKA,SHC,,227,Dulewala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6824238189,30.4380752,75.2254711,6824238189,21/04/20,21/04/20,Q2,,0,,Dulewala,,30.4380752,75.2254711,,2,"1,936","5,057","1,936","1,936"
BHAGTA BHAIKA,SHC,,227,Ghandabana,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6338743534,30.4169527,75.2703279,6338743534,21/04/20,21/04/20,Q2,,0,,Ghandabana,,30.4169527,75.2703279,,"1,498","2,449","9,013","2,449","2,449"
BHAGTA BHAIKA,SHC,,227,Gumti Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2345448456,30.4248577,75.1678537,2345448456,30/06/19,30/06/19,Q2,,0,,Gumti Kalan,,30.4248577,75.1678537,,"1,053","1,657","7,807","1,727","1,703"
BHAGTA BHAIKA,SHC,,227,Gurusar,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5452211369,30.4906849,75.1450526,5452211369,21/04/20,21/04/20,Q2,,0,,Gurusar,,30.4906849,75.1450526,,52,"2,337","10,219","2,802",105
BHAGTA BHAIKA,SHC,,227,Jalal,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7278382655,30.4768317,75.1609224,7278382655,21/04/20,21/04/20,Q2,,0,,Jalal,,30.4768317,75.1609224,,"1,305","1,793","8,310","2,354","2,097"
BHAGTA BHAIKA,SHC,,227,Rayia,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6162132655,30.3616171,75.3067792,6162132655,12/03/21,12/03/21,Q1,,0,,Rayia,,30.3616171,75.3067792,,815,"1,295","5,700","1,295","1,295"
BHAGTA BHAIKA,SHC,,227,Salabatpura,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3776654463,30.4849012,75.2429837,3776654463,29/04/20,29/04/20,Q2,,0,,Salabatpura,,30.4849012,75.2429837,,"1,064","2,050","5,982","2,397","1,809"
BHAGTA BHAIKA,SHC,,227,Siriyewala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8451246873,30.4889124,75.0470598,8451246873,30/11/19,30/11/19,Q4,,0,,Siriyewala,,30.4889124,75.0470598,,"1,650","2,288","8,846","3,166","2,519"
Goniana,SHC,,40646,Ablu,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7548888887,30.3325706,74.7942312,7548888887,30/06/19,30/06/19,Q2,,0,,Ablu,,30.3325706,74.7942312,,52,798,"5,059","1,455",909
Goniana,SHC,,40646,Akilan Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3357122120,30.2336507,74.9488933,3357122120,30/06/19,30/06/19,Q2,,0,,Akilan Kalan,,30.2336507,74.9488933,,227,503,"11,300","3,398",476
Goniana,SHC,,40646,Baho Yatri,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6156116540,30.1329984,74.8062969,6156116540,30/11/19,30/11/19,Q4,,0,,Baho Yatri,,30.1329984,74.8062969,,"1,446",645,"7,822","2,391","2,176"
Goniana,SHC,,40646,Balluana,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/1171243254,30.2314526,74.7931343,1171243254,31/03/21,31/03/21,Q1,,0,,Balluana,,30.2314526,74.7931343,,441,0,"1,815","1,241","1,263"
Goniana,SHC,,40646,Bhokra,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7722826745,30.306496,74.9342122,7722826745,30/06/19,30/06/19,Q2,,0,,Bhokra,,30.306496,74.9342122,,783,"1,426","8,608","2,261","1,769"
Goniana,SHC,,40646,Blhar vinju,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6841458240,30.3245067,74.9246361,6841458240,31/01/20,31/01/20,Q1,,0,,Blhar vinju,,30.3245067,74.9246361,,"2,038","2,378","17,429","5,259","4,676"
Goniana,SHC,,40646,Gill Patti,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6835584662,30.2770462,74.9382308,6835584662,30/06/19,30/06/19,Q2,,0,,Gill Patti,,30.2770462,74.9382308,,"3,256",432,"12,239","5,566","5,065"
Goniana,SHC,,40646,Gulabgarh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3614277485,30.1264727,75.0003235,3614277485,30/11/19,30/11/19,Q4,,0,,Gulabgarh,,30.1264727,75.0003235,,425,39,"6,683",798,718
Goniana,SHC,,40646,Kot Shimir,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6328567836,30.1069461,75.0112785,6328567836,04/06/21,04/06/21,Q2,,0,,Kot Shimir,,30.1069461,75.0112785,,211,0,"3,383","2,059",340
Goniana,SHC,,40646,Narruana,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3765443761,30.1270611,74.7932119,3765443761,31/08/19,31/08/19,Q3,,0,,Narruana,,30.1270611,74.7932119,,489,195,"9,295","2,947",867
Goniana,SHC,,40646,Sivian,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/6553231520,30.2557243,74.9035216,6553231520,30/06/19,30/06/19,Q2,,0,,Sivian,,30.2557243,74.9035216,,932,974,"14,668","7,752","2,164"
Nathana,PHC,,229,PHC Lehra Mohabat,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/8325382839,30.243239,75.1747846,8325382839,30/06/19,30/06/19,Q2,,245,,PHC Lehra Mohabat,,30.243239,75.1747846,,0,307,"11,188","1,105",11
Nathana,SHC,,229,Bibi Wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3668724812,30.2533601,74.9861189,3668724812,08/03/21,08/03/21,Q1,,245,,Bibi Wala,,30.2533601,74.9861189,,25,959,"7,813","2,181",534
Nathana,SHC,,229,Chak Fathe Singh Wala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7857635853,30.1919054,75.1025415,7857635853,29/02/20,29/02/20,Q1,,245,,Chak Fathe Singh Wala,,30.1919054,75.1025415,,0,259,"7,165",870,1
Nathana,SHC,,229,Ganga,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7746464614,30.3298916,75.0773582,7746464614,03/07/20,03/07/20,Q3,,245,,Ganga,,30.3298916,75.0773582,,370,"1,643","5,288","2,158",686
Nathana,SHC,,229,Lehra Khana,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/5245434484,30.22571,75.141951,5245434484,12/03/21,12/03/21,Q1,,245,,Lehra Khana,,30.22571,75.141951,,171,"1,999","8,379","2,866",821
Nathana,SHC,,229,Lehra Sondha,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3124651310,30.2604828,75.2021408,3124651310,03/07/20,03/07/20,Q3,,245,,Lehra Sondha,,30.2604828,75.2021408,,362,"2,363","9,301","3,051",654
Sangat,SHC,,232,Bambiha,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2115182368,30.1301603,74.7108445,2115182368,21/04/20,21/04/20,Q2,,245,,Bambiha,,30.1301603,74.7108445,,365,"1,156","5,317","1,916","1,208"
Sangat,SHC,,232,Malwala,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/3817377272,30.0502595,74.9060794,3817377272,08/03/21,08/03/21,Q1,,0,,Malwala,,30.0502595,74.9060794,,193,115,"2,352",884,808
Sangat,SHC,,232,Nandgarh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7213551141,30.0761086,74.7566161,7213551141,30/11/19,30/11/19,Q4,,245,,Nandgarh,,30.0761086,74.7566161,,738,836,"4,930","1,694","1,407"
Sangat,SHC,,232,Raike Kalan,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/7644651486,30.1313343,74.67513275,7644651486,03/08/21,03/08/21,Q3,,245,,Raike Kalan,,30.1313343,74.67513275,,191,92,"2,233",322,321
TALWANDI SABO,SHC,,233,Beheman Kaur Singh,,https://ab-hwc.nhp.gov.in/Gallery/tableuphotoGallery/2682423484,30.1963594,74.9485621,2682423484,22/07/21,22/07/21,Q3,,246,,Beheman Kaur Singh,,30.1963594,74.9485621,,40,204,"4,640",293,95
